sieve choosen 29
number of total trys 415
24.096385542168672% Erfolgsquote 
1	1249702717343
1	1251262331887
1	136001850191
1	283351046551
1	899084354149
1	1168754309683
1	495904734421
1	868408208177
1	605358327611
1	183767523799
1	1055812877753
1	984861202343
1	517223362531
1	863041441043
1	442529512169
1	394357579613
1	1139568860659
1	33789991987
1	421364538689
1	188843070961
1	1332320742427
1	1310639329369
1	1148206341637
1	604254330809
1	1289064598301
1	929309208739
1	32539853329
1	924690034937
1	1040333305393
1	848966385133
1	92885300801
1	319795804073
1	1206137056513
1	794489305531
1	1089994431269
1	1328597179453
1	609405616091
1	46341962773
1	1139154751913
1	12462911917
1	767994749773
1	270408428933
1	89518736117
1	1283315404207
1	696394657561
1	552534358141
1	85030528871
1	755000209399
1	1157898372283
1	1147802320453
1	300221267989
1	127078202003
1	783742301651
1	176287739599
1	1137840330481
1	585345119581
1	355455012377
1	30570903401
1	1193017680103
1	761772210977
1	1047265610203
1	41127043717
1	1292629106177
1	278734652303
1	55460737303
1	141851474467
1	1264047761413
1	323111613287
1	538038530837
1	142873544039
1	353065813801
1	1052231716399
1	372020829209
1	1197082660369
1	705733599149
1	888340333603
1	469058920453
1	888279492847
1	405917845919
1	1237079891863
1	335591271503
1	810629911877
1	1020011567507
1	1023365169691
1	873114904021
1	103708428469
1	1158264554177
1	880016879699
1	885978863683
1	1340128737769
1	1187020385351
1	31864097977
1	366996991849
1	468518415203
1	909511339673
1	590000521709
1	416839698581
1	544382485489
1	621891567599
1	930318049411
