sieve choosen 53
number of total trys 913
10.952902519167578% Erfolgsquote 
1	1108031388225677647301
1	847318120411627582343
1	260713267820018625047
1	1270977180610949852881
1	32589158483289228493
1	2248651934932231270241
1	4432125552904020339743
1	6648188329348611036577
1	260713267822336232513
1	1499101289956835766433
1	293302426295857412641
1	6648188329347694647283
1	2835256787519614010557
1	3910699017265377881039
1	6680777487825565558081
1	847318120407784155661
1	4986141247014896212507
1	3682574907923734308403
1	554015694114892739747
1	488837377161997100227
1	5116497880919762130601
1	4986141247010267550103
1	2541954361221974426951
1	945085595843305385869
1	4041055651177599336991
1	325891584774498599231
1	4464714711378110823409
1	716961486500778175457
1	97767475437685448821
1	6615599170874736619013
1	5442389465693913261799
1	1955349508634065476103
1	5149087039398686053903
1	1759814557772466271933
1	4660249662242253261661
1	3454450798584756025771
1	3226326689247929295521
1	6713366646303650898029
1	2541954361222076831983
1	5540156941126009962311
1	5116497880924042331431
1	1955349508632617134223
1	2867845945996422982211
1	1238388022134150318437
1	2867845945996873937971
1	2313830251884176997737
1	554015694113491236547
1	2770078470562082881847
1	4823195454628812235727
1	1042853071271333588369
1	1368744656047168627621
1	5768281050467157755893
1	814728961932528433697
1	4888373771583714628793
1	1531690448428773795319
1	5116497880920310791281
1	6191940110670259763627
1	879907278885387031639
1	6615599170874992201753
1	2248651934930190704293
1	2183473617973646917307
1	2150884459499627566667
1	2802667629042418483523
1	6028994318281993062113
1	456248218685815797809
1	5181676197876978401551
1	2085706142542658184797
1	3258915847720470409733
1	3617396590974213579431
1	4008466492695216895471
1	1987938667112288553227
1	2313830251885679407379
1	6648188329348604252857
1	4823195454629282270003
1	3454450798588417378801
1	3617396590972667508329
1	5181676197874126113589
1	1564279606906027954109
1	3095970055333243223021
1	4692838820719047763747
1	293302426295857786007
1	1727225399291974501019
1	3226326689247914386067
1	4562482186809304892111
1	4008466492700649450763
1	3975877334222387950231
1	1108031388229281523949
1	945085595840108332021
1	228124109340469034821
1	2867845945995303536507
1	3715164066404357237659
1	5866048525895129739263
1	5279443673310201512807
1	3487039957063609964683
1	3910699017266050484269
1	554015694112764756461
1	5833459367421094390117
1	4692838820720547783911
1	684372328023489420841
1	3943288175743171541131
