sieve choosen 53
number of total trys 761
13.140604467805518% Erfolgsquote 
1	5214265356356523388133
1	6778544963261647811377
1	5018730405490341221141
1	6061583476762508546531
1	3812931541836051948151
1	5866048525899026366269
1	782139803457649766873
1	2313830251885647435289
1	3487039957063609759961
1	5833459367421810141967
1	814728961931586244489
1	1759814557770103711661
1	4953552088535496308717
1	1955349508633243143497
1	1662047082341379069181
1	5116497880923045313289
1	5409800307217230993637
1	3389272481629366906681
1	6420064220012710427077
1	130356633914795706557
1	6778544963256783677489
1	4725427979192745092999
1	6843723280210094321177
1	4399536394424341043759
1	4236590602037410241309
1	4888373771581576982567
1	1857582033205250197327
1	3910699017266951148683
1	5898637684376198761231
1	2541954361222083809371
1	3584807432491832469827
1	1205798863662149182463
1	1987938667113281694919
1	1955349508637578184627
1	945085595839311683111
1	260713267817662099553
1	2933024262949682500033
1	456248218682256361271
1	3617396590970554630687
1	5279443673304972275383
1	2802667629039178045829
1	5931226842854008813967
1	3226326689245490864093
1	6322296744578551293197
1	260713267820765883881
1	6680777487827031595859
1	1042853071270991346589
1	6387475061533455226453
1	6322296744578045516099
1	586604852592492592993
1	2509365202746873210161
1	32589158479029893803
1	3617396590969246300843
1	2802667629039247618709
1	977674754315891671651
1	2770078470561992931457
1	3584807432491741658641
1	3128559213815040193607
1	4008466492698578978549
1	2900435104472371911899
1	3128559213812907520403
1	260713267821599088211
1	5963816001326931567857
1	554015694117382495147
1	4171412285081581801073
1	1987938667111375391381
1	4660249662239330366243
1	3519629115541097132023
1	6680777487826574772347
1	5605335258081776143009
1	3780342383354948018603
1	651783169544707322627
1	716961486503364870401
1	1629457923860718709889
1	1792403716245987242537
1	2639721836654383448027
1	1727225399292678699929
1	5931226842849491031859
1	5377211148738851829761
1	2867845945996480937819
1	1205798863658690279189
1	1042853071273763959019
1	3421861640108633264581
1	325891584776044253159
1	6648188329346962741597
1	716961486504357247859
1	1368744656047403085667
1	195534950867659368611
1	32589158479104806377
1	6387475061530717927733
1	4464714711378129065113
1	2248651934929185945587
1	5409800307214766994397
1	2053116984067248569647
1	5377211148738194411111
1	1531690448433920189351
1	5377211148737731306021
1	5279443673309939185553
1	1466512131478242780703
1	6648188329349473995061
