sieve choosen 29
number of total trys 434
23.041474654377883% Erfolgsquote 
1	493242481619
1	623030234929
1	1020921532973
1	558984614339
1	21719471797
1	525958575829
1	991774455839
1	452400299369
1	90203635253
1	403435477241
1	136055400409
1	703245568807
1	313139774203
1	921401606399
1	1195510125521
1	480674665399
1	424798303921
1	837838696549
1	998787656939
1	253572397679
1	711293549257
1	1176220602793
1	125576227649
1	1359545507273
1	363125952857
1	668824595273
1	863062233337
1	157773590641
1	378936257177
1	245549967133
1	1118428005589
1	890625460999
1	1286417321213
1	344146595747
1	202170017597
1	1022015271691
1	71658037853
1	868874000693
1	239176958413
1	804235696573
1	1137610921379
1	648439967537
1	551071720237
1	1061830330963
1	629869446541
1	973050241393
1	570486875593
1	489383653051
1	871211411729
1	187438451089
1	261876102629
1	648803755933
1	562679186039
1	525883840267
1	631762889071
1	830897186489
1	301686787291
1	617083897711
1	261489094721
1	1042875606121
1	284375115499
1	449110541603
1	395186706899
1	244466356223
1	207221028829
1	417300491851
1	1186728777743
1	785289647677
1	1062494998457
1	272484020293
1	907358857567
1	944281600739
1	935396575151
1	813797135119
1	851677153643
1	155410389487
1	1289783931097
1	710397752023
1	794504883673
1	233665958489
1	872097615419
1	1231559327329
1	1089219337637
1	565513800779
1	739461401677
1	486130745701
1	40729703423
1	755576341319
1	1230164183179
1	117830283761
1	454315938161
1	245652180289
1	203651906173
1	882375124577
1	1318550208721
1	509454684031
1	610086332761
1	437609201963
1	553603426403
1	695342802797
