sieve choosen 29
number of total trys 479
20.876826722338205% Erfolgsquote 
1	349906320047
1	76809152039
1	39965707471
1	57170633521
1	207831756037
1	73763710381
1	762139493933
1	1137348005051
1	1329357566389
1	1291229976529
1	549551822327
1	281889508679
1	1094174063701
1	410257202533
1	815985925159
1	667532512891
1	1195220876131
1	825790909367
1	1169055915763
1	942374515259
1	683022705353
1	594163815433
1	1068410182537
1	837248737373
1	36508392733
1	176990682119
1	1156757844313
1	578399962471
1	1289784919901
1	714440463857
1	1206538323187
1	505895086547
1	854186806139
1	179869642861
1	456956183561
1	1356980617127
1	1036757981551
1	1172481981529
1	602484383203
1	898233146071
1	774713824873
1	327564644333
1	1167155811599
1	1146739655969
1	129101486131
1	490022912293
1	818353546001
1	898459367957
1	1024708449643
1	934132695043
1	129581028151
1	139110293857
1	625365570469
1	60893781931
1	1137012938363
1	1208056562747
1	215104724039
1	488314004291
1	601821368963
1	367104150233
1	998787496789
1	616219691249
1	1182058239077
1	833320414463
1	826734157147
1	681935545859
1	1154674265911
1	427488719027
1	893873400659
1	447330599503
1	449498184257
1	630741258689
1	445924886089
1	156195864779
1	488471196151
1	974599505263
1	243059065573
1	768837474949
1	116594006533
1	819875615659
1	1358151512789
1	813523169603
1	206734245077
1	38622647747
1	61300996699
1	1103544766127
1	250665365131
1	87868237529
1	655435797173
1	1192741408337
1	30026850671
1	1268551502111
1	150275868707
1	841546645307
1	980681663179
1	428605599199
1	734255237207
1	955557778573
1	979417340611
1	184222879781
